id,title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
36183,Ni na nebu ni na zemlji,1994,100,NA,4.5,18,14.5,0,0,4.5,4.5,4.5,0,24.5,4.5,34.5,,0,0,0,1,0,0,0
36184,Ni neibian jidian,2001,116,NA,7.2,668,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
36185,"Ni pour, ni contre (bien au contraire)",2003,111,NA,6.6,286,4.5,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
36186,"Ni sangre, ni arena",1941,104,NA,6,11,0,4.5,0,0,4.5,24.5,0,34.5,0,14.5,,0,0,1,0,0,0,0
36187,Ni tsutsumarete,1992,40,NA,6.6,5,0,0,0,0,0,24.5,44.5,44.5,0,0,,0,0,0,0,1,0,1
36188,"Ni vivo, ni muerto",2002,95,NA,8.2,11,14.5,0,0,0,4.5,0,14.5,14.5,24.5,4.5,,0,0,0,1,0,0,0
36189,"Ni vu, ni connu",1958,95,NA,7.2,62,0,0,0,4.5,4.5,4.5,14.5,14.5,34.5,24.5,,0,0,1,0,0,0,0
36190,Ni-ni-roku,1989,114,NA,5.9,8,0,0,0,0,24.5,0,64.5,14.5,0,0,,1,0,0,1,0,0,0
36191,Niagara,1897,1,NA,5.9,26,4.5,0,0,4.5,14.5,34.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
36192,Niagara,1953,92,1250000,7,1459,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,0,0,0,0
36193,Niagara Falls,1941,43,NA,6.2,5,0,0,0,24.5,44.5,24.5,0,24.5,0,0,,0,0,1,0,0,0,1
36194,"Niagara, Niagara",1997,93,NA,6.6,510,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,R,0,0,0,1,0,0,0
36195,"Niagara: Miracles, Myths and Magic",1986,41,NA,6.4,34,4.5,0,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,1,0,1
36196,Nian ni ru xi,1997,43,NA,6.9,7,0,0,14.5,0,0,14.5,0,24.5,14.5,24.5,,0,0,0,0,1,0,1
36197,Nianchan,1959,101,NA,7.4,22,0,0,0,4.5,0,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
36198,Niata sti laspi,1984,89,NA,4.5,7,14.5,0,0,14.5,0,0,14.5,14.5,0,44.5,,1,0,0,1,0,0,0
36199,Niaz,1991,82,NA,7.5,14,4.5,0,0,0,4.5,0,14.5,24.5,14.5,34.5,,0,0,0,0,0,0,0
36200,Nibbles,2003,4,NA,6.6,49,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
36201,"Nibelungen, Teil 1: Siegfried, Die",1966,91,NA,4.8,45,4.5,4.5,4.5,0,24.5,34.5,4.5,4.5,0,24.5,,0,0,0,0,0,0,0
36202,"Nibelungen, Teil 2: Kriemhilds Rache, Die",1967,110,NA,5,45,4.5,4.5,14.5,4.5,14.5,24.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
36203,"Nibelungen: Kriemhilds Rache, Die",1924,97,NA,8.1,269,4.5,0,0,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
36204,"Nibelungen: Siegfried, Die",1924,100,NA,8.4,362,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,,0,0,0,1,0,0,0
36205,Nic,1998,80,NA,7.6,23,4.5,0,0,4.5,4.5,14.5,14.5,4.5,44.5,4.5,,0,0,0,0,0,0,0
36206,Nic smiesznego,1995,95,NA,7,104,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,,0,0,1,1,0,0,0
36207,Nice Coloured Girls,1987,16,NA,6,8,0,0,0,0,0,45.5,24.5,14.5,14.5,0,,0,0,0,0,0,0,1
36208,Nice Dreams,1981,88,NA,5.5,1124,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
36209,"Nice Girl Like Me, A",1969,90,NA,4.7,12,0,4.5,4.5,4.5,4.5,14.5,34.5,4.5,0,4.5,,0,0,1,0,0,0,0
36210,Nice Girl?,1941,91,NA,5.8,26,14.5,0,4.5,0,14.5,14.5,14.5,4.5,4.5,24.5,,0,0,1,1,0,0,0
36211,Nice Guys Finish Last,2001,14,NA,6.4,19,4.5,0,0,4.5,0,14.5,24.5,4.5,14.5,34.5,,0,0,1,0,0,0,1
36212,Nice Guys Sleep Alone,1999,92,NA,5.9,195,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,14.5,R,0,0,1,0,0,1,0
36213,"Nice Little Bank That Should Be Robbed, A",1958,87,NA,4.9,14,14.5,0,0,14.5,24.5,4.5,14.5,14.5,0,4.5,,0,0,1,0,0,0,0
36214,Nice Time,1957,17,NA,6,11,0,0,4.5,4.5,4.5,4.5,34.5,4.5,4.5,4.5,,0,0,0,0,1,0,1
36215,Nice Women,1932,70,NA,8.4,6,0,0,0,0,0,34.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,1,0
36216,Nice and Friendly,1922,11,NA,4.9,7,14.5,0,0,14.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,0,0,0,0,1
36217,"Nice to Meet You, Please Don't Rape Me!",1995,71,NA,5.2,7,24.5,0,0,0,24.5,0,44.5,0,0,0,,0,0,0,1,0,0,0
36218,Nich' mit Leo,1995,90,NA,3.2,44,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
36219,Nicholas Nickleby,1947,108,NA,7.4,70,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
36220,Nicholas Nickleby,2002,132,10000000,7.4,1651,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG,0,0,0,1,0,0,0
36221,Nicholas and Alexandra,1971,189,NA,6.8,459,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
36222,"Nicht Fisch, nicht Fleisch",2002,90,NA,6.7,15,0,4.5,0,0,4.5,4.5,44.5,34.5,4.5,0,,0,0,0,0,0,0,0
36223,"Nicht der Homosexuelle ist pervers, sondern die Situation, in der er lebt",1971,67,NA,6.4,56,14.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,,0,0,0,0,0,0,0
36224,"Nicht fummeln, Liebling",1970,87,NA,7.6,12,0,0,0,0,0,0,24.5,34.5,0,44.5,,0,0,1,0,0,0,0
36225,"Nichten der Frau Oberst, Die",1980,91,NA,4.9,15,0,14.5,4.5,0,24.5,34.5,14.5,0,0,4.5,,0,0,1,0,0,0,0
36226,Nichts als die Wahrheit,1999,129,NA,7.5,297,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
36227,Nichts bereuen,2001,95,NA,7.1,295,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,,0,0,1,1,0,1,0
36228,"Nick Carter, Master Detective",1939,59,NA,5,32,0,4.5,0,14.5,14.5,44.5,14.5,4.5,0,4.5,,0,0,0,1,0,0,0
36229,Nick Name & the Normals,2004,75,NA,4.1,7,24.5,0,14.5,0,0,14.5,14.5,0,24.5,0,,0,0,0,0,1,0,0
36230,Nick Wilson's Gamers,2004,28,NA,8.7,15,0,0,0,4.5,4.5,4.5,4.5,0,14.5,64.5,,0,0,1,0,0,0,1
36231,Nick and Jane,1997,95,NA,5.5,175,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,64.5,R,0,0,1,0,0,1,0
36232,Nick and Kate,2003,5,NA,8.6,31,14.5,0,0,0,0,0,0,4.5,24.5,45.5,,0,0,0,1,0,0,1
36233,Nick of Time,1995,90,NA,6.2,5125,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
36234,Nickel & Dime,1992,95,NA,4,27,4.5,4.5,4.5,24.5,34.5,4.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
36235,"Nickel Children, The",2005,95,2000000,5.8,13,0,4.5,0,14.5,4.5,0,14.5,14.5,4.5,34.5,,0,0,0,1,0,0,0
36236,Nickel Mountain,1984,88,NA,5.3,23,0,0,4.5,4.5,14.5,4.5,14.5,4.5,4.5,34.5,,0,0,0,1,0,0,0
36237,"Nickel Nurser, The",1932,21,NA,8.1,7,0,0,0,0,14.5,0,14.5,14.5,14.5,44.5,,0,0,1,0,0,0,1
36238,"Nickel Ride, The",1974,99,NA,5.5,34,4.5,4.5,0,4.5,24.5,24.5,4.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
36239,"Nickel-Hopper, The",1926,37,NA,6.8,8,0,0,0,14.5,0,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,1,1
36240,Nickelodeon,1976,121,9000000,6,291,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
36241,Nickelodeon Days,1962,103,NA,6.3,5,0,0,0,0,24.5,0,44.5,24.5,24.5,0,,0,0,0,0,1,0,0
36242,Nico Icon,1995,67,NA,6.7,175,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,0,1,0,0
36243,Nico the Unicorn,1998,90,NA,5.6,96,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
36244,Nicole,1978,91,NA,8,10,14.5,0,14.5,0,0,0,0,14.5,24.5,45.5,,0,0,0,1,0,0,0
36245,Nicole's Revenge,1995,65,NA,9.6,5,0,0,0,0,0,0,0,24.5,0,84.5,,0,0,0,0,0,0,0
36246,Nicotina,2003,90,NA,6.4,431,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,R,0,0,1,0,0,0,0
36247,Nidaime wa Christian,1985,101,NA,6.6,5,24.5,0,0,0,0,24.5,44.5,0,24.5,0,,1,0,1,1,0,1,0
36248,"Nido del ragno, Il",1988,120,NA,6.5,28,4.5,0,0,4.5,14.5,14.5,34.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
36249,"Nido, El",1979,97,NA,6.6,51,4.5,0,4.5,0,4.5,14.5,24.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
36250,Nie lubie poniedzialku,1971,98,NA,7.7,50,0,0,0,4.5,4.5,4.5,24.5,14.5,14.5,44.5,,0,0,1,0,0,0,0
36251,Nie ma mocnych,1974,89,NA,7.3,61,0,4.5,4.5,0,0,14.5,4.5,14.5,14.5,44.5,,0,0,1,0,0,0,0
36252,Nie ma zmiluj,2000,102,NA,5.5,13,4.5,0,4.5,14.5,4.5,34.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
36253,Nie solo sein,2004,9,NA,5.8,6,0,0,0,0,14.5,0,0,64.5,0,14.5,,0,0,0,0,0,0,1
36254,Nie wiem,1977,47,NA,2.7,6,14.5,0,0,0,34.5,34.5,0,0,0,14.5,,0,0,0,0,1,0,0
36255,Nieciekawa historia,1982,113,NA,6,5,0,0,0,0,24.5,0,44.5,24.5,24.5,0,,0,0,0,0,0,0,0
36256,Niemandsland,1931,93,NA,5.9,7,0,14.5,0,0,0,0,14.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
36257,Nienasycenie,2003,125,NA,4.6,37,14.5,4.5,4.5,0,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
36258,Niente rose per OSS 117,1968,91,NA,4.4,19,0,4.5,0,34.5,24.5,24.5,14.5,4.5,0,0,,1,0,0,1,0,0,0
36259,Nietos (Identidad y memorial),2004,75,NA,6.7,6,0,0,0,0,0,14.5,14.5,45.5,0,14.5,,0,0,0,0,1,0,0
36260,Niets bijzonders,1961,9,NA,1,8,34.5,0,0,0,14.5,0,0,14.5,0,34.5,,0,0,0,0,0,0,1
36261,Nieuwe gronden,1934,36,NA,9.2,7,0,0,0,0,0,0,14.5,24.5,24.5,24.5,,0,0,0,0,0,0,1
36262,Niewinni czarodzieje,1960,87,NA,6.9,28,0,0,0,0,4.5,24.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
36263,Niezi,1986,102,NA,6.7,9,0,0,0,0,14.5,34.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
36264,"Nifty Nineties, The",1941,6,NA,6.7,33,4.5,14.5,0,4.5,4.5,24.5,4.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
36265,Nigdy w zyciu!,2004,102,NA,5.9,102,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,1,0
36266,Nigel Stone,2003,18,NA,8.2,10,0,0,0,0,24.5,0,24.5,0,24.5,44.5,,0,0,1,0,0,0,1
36267,Nigger,2004,12,NA,5.9,18,34.5,0,0,0,4.5,4.5,0,4.5,0,44.5,,0,0,0,1,0,0,1
36268,"Nigger in the Woodpile, A",1904,10,NA,3.9,37,24.5,0,0,0,4.5,0,0,0,4.5,64.5,,0,0,1,0,0,0,1
36269,"Nigger, The",1915,50,NA,7.9,109,24.5,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,45.5,,0,0,0,1,0,0,0
36270,Night,1930,7,NA,4.7,7,0,14.5,0,14.5,24.5,0,24.5,0,0,14.5,,0,1,1,0,0,0,1
36271,Night 'n Gales,1937,11,NA,7.2,12,0,0,4.5,0,0,0,44.5,44.5,0,4.5,,0,0,1,0,0,0,1
36272,Night After Night,1932,70,NA,5.6,34,0,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,4.5,,0,0,0,1,0,0,0
36273,Night After Night After Night,1969,88,NA,4.9,14,0,0,4.5,24.5,14.5,24.5,24.5,4.5,0,0,,0,0,0,1,0,0,0
36274,Night Angel,1931,86,NA,6.3,8,24.5,0,0,0,14.5,14.5,34.5,0,0,14.5,,0,0,0,0,0,0,0
36275,Night Angel,1990,90,NA,2.7,59,14.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
36276,"Night Before Christmas, The",1933,8,NA,7,29,14.5,0,0,4.5,4.5,24.5,14.5,14.5,14.5,14.5,,0,1,0,0,0,0,1
36277,"Night Before Christmas, The",1941,9,NA,7.4,62,0,4.5,4.5,4.5,4.5,4.5,34.5,14.5,14.5,24.5,,0,1,1,0,0,0,1
36278,"Night Before, The",1988,85,NA,5.5,362,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
36279,"Night Before, The",2003,19,NA,8.5,6,14.5,0,0,0,0,0,0,0,0,84.5,,0,0,0,1,0,0,1
36280,Night Boat to Dublin,1946,100,NA,5,7,0,0,14.5,14.5,45.5,14.5,0,0,0,0,,0,0,0,0,0,0,0
36281,"Night Brings Charlie, The",1990,75,NA,3.8,27,44.5,14.5,4.5,0,24.5,4.5,4.5,0,4.5,4.5,,0,0,0,0,0,0,0
36282,Night Call Nurses,1972,74,NA,2.8,23,24.5,14.5,4.5,14.5,4.5,4.5,14.5,0,0,4.5,,0,0,0,0,0,0,0
36283,"Night Caller, The",1965,85,NA,5.6,44,0,4.5,0,14.5,24.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
36284,"Night Caller, The",1998,92,NA,4.2,76,14.5,4.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,R,0,0,0,0,0,0,0
36285,Night Children,1990,90,NA,4.4,15,14.5,4.5,4.5,14.5,14.5,14.5,0,4.5,24.5,4.5,,0,0,0,0,0,0,0
36286,Night Class,2001,90,NA,5.1,48,4.5,0,4.5,4.5,24.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
36287,Night Club,1989,91,NA,6.1,10,24.5,0,0,24.5,0,44.5,14.5,0,14.5,0,,0,0,0,0,0,0,0
36288,Night Club Lady,1932,66,NA,6.5,6,0,0,0,0,14.5,45.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
36289,"Night Club, The",1925,60,NA,8.3,5,0,0,0,0,24.5,24.5,0,24.5,44.5,0,,0,0,1,0,0,0,0
36290,"Night Comes Too Soon, The",1947,52,NA,4.4,7,14.5,0,24.5,0,14.5,44.5,0,0,0,0,,0,0,0,0,0,0,0
36291,Night Court,1932,92,NA,6.4,36,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
36292,Night Creature,1977,83,NA,4.9,34,4.5,14.5,24.5,14.5,24.5,0,4.5,14.5,0,4.5,,0,0,0,0,0,0,0
36293,Night Cries: A Rural Tragedy,1989,19,NA,4.7,22,24.5,0,4.5,14.5,14.5,4.5,4.5,4.5,4.5,24.5,,0,0,0,1,0,0,1
36294,Night Crossing,1981,107,NA,6.4,155,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
36295,Night Demons,2004,15,NA,8.8,11,0,0,0,14.5,0,0,0,0,4.5,74.5,,1,0,0,0,0,0,1
36296,Night Deposit,1999,9,NA,5.1,18,0,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,24.5,,0,0,1,0,0,0,1
36297,"Night Digger, The",1971,110,NA,6,69,0,0,4.5,14.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
36298,Night Editor,1946,68,NA,7.6,9,0,0,0,0,0,0,64.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
36299,Night Eyes,1990,90,NA,3.5,149,14.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
36300,Night Eyes 4,1996,101,NA,3.5,85,24.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,R,0,0,0,1,0,0,0
36301,Night Eyes II,1992,97,NA,3.4,152,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
36302,Night Eyes Three,1993,97,NA,3.8,130,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
36303,Night Falls on Manhattan,1997,118,NA,6.3,1399,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
36304,"Night Ferris Bueller Died, The",1999,29,NA,3,35,24.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,4.5,24.5,,0,0,0,0,0,0,1
36305,Night Fire,1994,97,NA,2.8,71,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
36306,Night Flier,1997,93,NA,5.4,1294,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,R,0,0,0,0,0,0,0
36307,Night Flight,1933,84,NA,7.1,13,0,0,0,14.5,4.5,24.5,4.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
36308,Night Fright,1967,65,18000,1.3,19,45.5,0,24.5,14.5,0,4.5,4.5,0,0,4.5,,0,0,0,0,0,0,0
36309,Night Game,1989,95,NA,4.8,91,4.5,4.5,4.5,24.5,14.5,24.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
36310,"Night God Screamed, The",1971,85,NA,3.8,23,14.5,4.5,4.5,0,4.5,0,4.5,4.5,14.5,34.5,,0,0,0,0,0,0,0
36311,"Night Has Eyes, The",1942,79,NA,5.8,48,4.5,4.5,0,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
36312,Night Has a Thousand Eyes,1948,81,NA,7.1,129,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
36313,"Night Holds Terror, The",1955,86,NA,5.7,20,4.5,0,0,14.5,24.5,34.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
36314,Night Hunter,1995,86,NA,4,102,14.5,14.5,14.5,14.5,4.5,4.5,14.5,4.5,4.5,14.5,R,1,0,0,1,0,0,0
36315,Night Into Morning,1951,86,NA,6.5,36,0,4.5,4.5,4.5,0,24.5,34.5,24.5,0,4.5,,0,0,0,1,0,0,0
36316,"Night Is Young, The",1935,81,NA,6.9,27,0,0,0,14.5,4.5,4.5,14.5,34.5,14.5,14.5,,0,0,0,1,0,1,0
36317,Night Key,1937,68,NA,6.5,14,0,0,0,0,4.5,44.5,14.5,14.5,0,24.5,,0,0,0,0,0,0,0
36318,"Night Larry Kramer Kissed Me, The",2000,81,NA,4,53,14.5,4.5,4.5,4.5,0,4.5,4.5,14.5,14.5,24.5,,0,0,1,1,0,0,0
36319,"Night Life of the Gods, The",1935,73,NA,6.2,10,0,0,0,0,44.5,0,14.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
36320,Night Light,2003,3,NA,8.9,5,0,0,0,0,0,0,0,44.5,44.5,24.5,,0,1,0,0,0,0,1
36321,Night Magic,1984,85,NA,7.7,6,0,0,0,0,0,34.5,14.5,0,14.5,34.5,,0,0,0,0,0,0,0
36322,Night Magic,1985,95,NA,4.5,14,14.5,4.5,4.5,4.5,0,0,34.5,14.5,14.5,0,,0,0,0,0,0,0,0
36323,Night Mail,1936,25,NA,7,97,0,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,1,0,1
36324,Night Monster,1942,73,NA,6,56,4.5,4.5,0,4.5,14.5,14.5,24.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
36325,Night Moves,1975,100,NA,6.8,759,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
36326,Night Must Fall,1964,101,NA,5.4,100,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
36327,"Night My Number Came Up, The",1955,94,NA,8,76,0,0,4.5,0,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,0,0,0,0
36328,Night Nurse,1931,72,NA,6.6,176,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
36329,Night Orchid,1997,106,NA,4.3,32,4.5,0,4.5,4.5,4.5,14.5,4.5,4.5,14.5,24.5,R,0,0,0,0,0,0,0
36330,Night Owls,1930,30,NA,7.4,109,4.5,0,4.5,4.5,4.5,14.5,24.5,34.5,14.5,14.5,,0,0,1,0,0,0,1
36331,Night Parade,1929,71,NA,5.8,6,0,0,0,34.5,34.5,14.5,14.5,0,0,0,,0,0,0,1,0,0,0
36332,Night Passage,1957,90,NA,6.8,220,0,0,4.5,4.5,14.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
36333,Night Patrol,1984,85,NA,3.1,228,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,,0,0,1,0,0,0,0
36334,Night People,1954,94,NA,6.1,103,4.5,0,0,4.5,14.5,14.5,34.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
36335,Night Rhythms,1992,99,NA,4.8,85,4.5,4.5,14.5,4.5,14.5,4.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
36336,"Night Rider, The",1932,72,NA,5.7,7,0,0,14.5,14.5,14.5,14.5,24.5,0,0,14.5,,0,0,0,0,0,0,0
36337,"Night Riders, The",1939,56,NA,4.4,36,14.5,4.5,4.5,4.5,4.5,24.5,24.5,4.5,0,14.5,,0,0,0,0,0,0,0
36338,"Night Runner, The",1957,79,NA,6.3,6,0,0,0,0,34.5,14.5,34.5,0,0,14.5,,0,0,0,1,0,0,0
36339,Night School,1981,88,NA,3.6,96,14.5,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
36340,Night Shade,1997,96,NA,2.1,23,24.5,24.5,14.5,0,4.5,4.5,0,4.5,0,14.5,R,0,0,0,0,0,0,0
36341,Night Shadow,1989,95,NA,4,8,34.5,0,14.5,24.5,14.5,0,0,0,0,14.5,,0,0,0,0,0,0,0
36342,Night Shadows,1984,99,2500000,3.8,134,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
36343,Night Shift,1982,105,NA,6.2,2639,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
36344,Night Song,1948,102,NA,6.2,52,4.5,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,24.5,,0,0,0,1,0,1,0
36345,Night Stage to Galveston,1952,61,NA,6,6,0,14.5,0,14.5,14.5,14.5,0,14.5,14.5,0,,0,0,0,0,0,0,0
36346,"Night Stalker, The",1987,89,NA,5.2,31,4.5,4.5,14.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
36347,Night Surf,2002,30,NA,5,33,14.5,4.5,4.5,0,24.5,4.5,4.5,4.5,4.5,34.5,,0,0,0,0,0,0,1
36348,Night Terror,1989,91,NA,5.4,10,14.5,24.5,0,0,0,34.5,24.5,0,14.5,14.5,,0,0,0,0,0,0,0
36349,Night Terrors,1993,98,NA,2.6,234,34.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
36350,"Night That Never Happened, The",1997,95,NA,5,50,4.5,4.5,14.5,14.5,14.5,4.5,24.5,4.5,4.5,14.5,R,0,0,0,1,0,0,0
36351,"Night They Raided Minsky's, The",1968,99,NA,5.4,202,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
36352,Night Tide,1961,84,NA,5.5,151,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
36353,Night Time in Nevada,1948,67,NA,5.7,6,0,0,0,0,14.5,34.5,14.5,0,14.5,14.5,,0,0,0,0,0,0,0
36354,Night Train,1995,14,NA,5,8,0,14.5,14.5,0,34.5,0,0,0,0,34.5,,0,0,0,0,0,0,1
36355,Night Train,1999,80,NA,5,21,0,4.5,4.5,14.5,4.5,4.5,24.5,0,4.5,24.5,,0,0,0,0,0,0,0
36356,Night Train to Memphis,1946,66,NA,5.8,5,0,0,0,24.5,0,0,44.5,44.5,0,0,,0,0,0,1,0,0,0
36357,Night Train to Mundo Fine,1966,89,30000,1.8,1095,74.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,1,0,0,0
36358,Night Train to Munich,1940,90,NA,7.3,177,0,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
36359,Night Train to Murder,1983,70,NA,6.2,24,4.5,0,14.5,4.5,14.5,4.5,4.5,14.5,4.5,24.5,,0,0,1,0,0,0,0
36360,Night Train to Paris,1964,65,NA,4,18,0,4.5,14.5,14.5,24.5,4.5,14.5,14.5,0,4.5,,0,0,0,1,0,0,0
36361,Night Train to Terror,1985,98,NA,2.9,130,34.5,14.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
36362,Night Trap,1993,95,NA,3.7,51,14.5,14.5,4.5,4.5,24.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
36363,Night Unto Night,1949,84,NA,3.4,54,14.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
36364,Night Vision,1987,102,NA,5.3,9,14.5,0,24.5,14.5,24.5,14.5,0,14.5,0,14.5,,0,0,0,0,0,0,0
